ID_Producto,Country,Price,Date,Category
 PROD_110 ,EE.UU,"$ 3.258,15",01/05/23,Electronics
 PROD_100 ,u.s.a,"$ 2.943,35",01/05/23,
 PROD_106 ,,"$ 1.669,34",May 1st 2023,ELECTRONICS
 PROD_109 ,Arg.,"$ 847,77",,
 PROD_109 ,U.S.,"$ 2.337,16",2023.05.01,  office  
 PROD_108 ,EE.UU,"$ 1.945,07",May 1st 2023,Electronics
 PROD_100 ,usa,"$ 4.419,02",05-01-2023,
 PROD_105 ,u.s.a,"$ 646,14",05-01-2023,Home
 PROD_104 ,U.S.,"$ 1.429,50",2023-05-01,ELECTRONICS
 PROD_108 ,ARG,"$ 1.457,30",05-01-2023,  office  
 PROD_101 ,ARG,"$ 4.984,08",May 1st 2023,Home
 PROD_105 ,usa,"$ 2.600,60",May 1st 2023,
 PROD_105 ,united states,"$ 664,51",01/05/23,Electronics
 PROD_102 ,,"$ 4.607,48",01/05/23,
 PROD_101 ,arg,"$ 2.780,89",2023.05.01,
 PROD_102 ,EE.UU,"$ 1.437,47",,  office  
 PROD_108 ,arg,"$ 283,44",May 1st 2023,Home
 PROD_103 ,ARG,"$ 3.519,68",05-01-2023,Home
 PROD_106 ,,"$ 4.406,32",2023.05.01,Home
 PROD_102 ,,"$ 1.188,70",05-01-2023,Home
 PROD_103 ,USA,"$ 2.335,93",05-01-2023,ELECTRONICS
 PROD_108 ,arg,"$ 3.573,71",2023.05.01,Home
 PROD_102 ,united states,"$ 1.059,41",2023-05-01,
 PROD_105 ,ARG,"$ 355,92",2023-05-01,
 PROD_105 ,,"$ 2.415,26",2023.05.01,
 PROD_102 ,,"$ 1.479,40",May 1st 2023,Home
 PROD_110 ,Arg.,"$ 3.969,54",2023.05.01,
 PROD_107 ,argentina,,2023.05.01,
 PROD_110 ,argentina,,2023-05-01,
 PROD_101 ,Arg.,"$ 4.473,95",May 1st 2023,
 PROD_109 ,arg,"$ 975,47",May 1st 2023,Electronics
 PROD_107 ,,"$ 3.941,39",2023-05-01,Electronics
 PROD_105 ,Arg.,"$ 1.779,45",01/05/23,Electronics
 PROD_109 ,USA,"$ 895,00",01/05/23,ELECTRONICS
 PROD_104 ,EE.UU,"$ 388,68",01/05/23,Home
 PROD_103 ,EE.UU,,2023-05-01,
 PROD_105 ,usa,"$ 4.135,60",01/05/23,Home
 PROD_107 ,ARG,,2023-05-01,
 PROD_104 ,EE.UU,"$ 879,50",May 1st 2023,
 PROD_109 ,Arg.,"$ 2.004,35",2023-05-01,Electronics
 PROD_109 ,EE.UU,"$ 1.305,93",05-01-2023,Electronics
 PROD_106 ,arg,"$ 2.957,69",01/05/23,
 PROD_101 ,u.s.a,"$ 1.114,53",2023.05.01,  office  
 PROD_100 ,ARG,,,Home
 PROD_105 ,U.S.,"$ 2.607,90",05-01-2023,ELECTRONICS
 PROD_104 ,arg,"$ 2.022,51",May 1st 2023,Home
,Arg.,,2023-05-01,  office  
 PROD_107 ,EE.UU,"$ 3.516,30",05-01-2023,Home
 PROD_100 ,ARG,"$ 3.196,82",05-01-2023,Home
,united states,"$ 188,51",2023-05-01,  office  
 PROD_105 ,,"$ 3.678,84",2023-05-01,ELECTRONICS
 PROD_108 ,usa,"$ 1.933,57",May 1st 2023,ELECTRONICS
 PROD_103 ,USA,"$ 481,17",01/05/23,Home
,united states,"$ 649,80",01/05/23,
 PROD_102 ,Arg.,"$ 3.658,22",2023-05-01,
 PROD_105 ,Arg.,"$ 1.689,64",01/05/23,ELECTRONICS
,EE.UU,"$ 3.120,91",01/05/23,Electronics
 PROD_107 ,,"$ 2.039,80",05-01-2023,Home
 PROD_107 ,U.S.,"$ 2.225,05",2023.05.01,Electronics
 PROD_108 ,U.S.,,May 1st 2023,ELECTRONICS
 PROD_110 ,argentina,"$ 1.639,74",,
 PROD_108 ,usa,"$ 3.169,49",May 1st 2023,  office  
 PROD_102 ,USA,"$ 231,25",01/05/23,
 PROD_101 ,Arg.,"$ 4.433,25",May 1st 2023,Electronics
 PROD_103 ,arg,"$ 980,54",2023.05.01,
 PROD_101 ,Arg.,"$ 4.435,53",05-01-2023,ELECTRONICS
 PROD_109 ,U.S.,"$ 2.767,03",May 1st 2023,  office  
 PROD_109 ,argentina,"$ 526,11",2023-05-01,  office  
 PROD_107 ,,"$ 1.612,39",May 1st 2023,Electronics
 PROD_101 ,usa,"$ 4.201,70",05-01-2023,ELECTRONICS
 PROD_108 ,,"$ 301,23",May 1st 2023,ELECTRONICS
 PROD_103 ,united states,"$ 2.410,30",2023.05.01,Electronics
 PROD_104 ,u.s.a,"$ 3.011,01",2023-05-01,
,,"$ 1.766,55",05-01-2023,ELECTRONICS
 PROD_102 ,argentina,"$ 4.602,01",2023-05-01,Home
 PROD_105 ,EE.UU,"$ 3.104,32",01/05/23,Electronics
 PROD_109 ,Arg.,"$ 1.473,34",2023-05-01,Home
 PROD_105 ,Arg.,"$ 3.499,55",2023.05.01,
 PROD_107 ,u.s.a,"$ 2.905,20",01/05/23,
 PROD_101 ,USA,"$ 2.309,28",05-01-2023,Electronics
 PROD_101 ,Arg.,,2023.05.01,Home
 PROD_110 ,united states,"$ 109,55",May 1st 2023,Electronics
 PROD_108 ,united states,"$ 3.430,52",2023-05-01,Home
 PROD_103 ,usa,"$ 4.465,65",01/05/23,ELECTRONICS
 PROD_106 ,argentina,"$ 3.317,67",,
 PROD_103 ,U.S.,"$ 2.226,49",May 1st 2023,
 PROD_110 ,USA,"$ 4.072,30",01/05/23,Electronics
 PROD_110 ,u.s.a,"$ 2.703,92",May 1st 2023,  office  
,usa,"$ 299,16",May 1st 2023,Home
 PROD_109 ,united states,"$ 683,67",,Home
 PROD_109 ,usa,"$ 1.744,52",May 1st 2023,
,u.s.a,"$ 4.284,03",,Electronics
,U.S.,"$ 1.643,27",May 1st 2023,Home
 PROD_107 ,u.s.a,"$ 2.640,58",May 1st 2023,  office  
 PROD_103 ,U.S.,"$ 2.151,83",05-01-2023,ELECTRONICS
 PROD_110 ,USA,"$ 2.748,60",2023.05.01,Electronics
 PROD_102 ,united states,"$ 201,12",May 1st 2023,
 PROD_106 ,EE.UU,"$ 3.273,29",2023-05-01,
 PROD_105 ,united states,,05-01-2023,Electronics
 PROD_101 ,united states,"$ 1.271,63",2023-05-01,Electronics
 PROD_107 ,usa,"$ 1.842,22",May 1st 2023,ELECTRONICS
 PROD_105 ,EE.UU,"$ 655,66",May 1st 2023,
 PROD_100 ,united states,"$ 3.964,24",2023.05.01,  office  
 PROD_106 ,EE.UU,"$ 1.075,05",May 1st 2023,Electronics
 PROD_106 ,U.S.,"$ 1.380,87",,ELECTRONICS
 PROD_109 ,EE.UU,"$ 3.509,62",01/05/23,Electronics
 PROD_108 ,united states,"$ 4.043,39",,ELECTRONICS
 PROD_105 ,EE.UU,"$ 1.163,95",2023.05.01,  office  
 PROD_109 ,EE.UU,"$ 2.341,11",01/05/23,
 PROD_103 ,U.S.,"$ 1.654,57",,ELECTRONICS
 PROD_102 ,arg,"$ 771,69",2023-05-01,Electronics
 PROD_104 ,,"$ 1.740,89",2023.05.01,Home
 PROD_109 ,argentina,,2023.05.01,
,united states,"$ 4.199,16",May 1st 2023,  office  
 PROD_108 ,united states,,,
 PROD_104 ,usa,"$ 2.808,10",May 1st 2023,ELECTRONICS
 PROD_107 ,usa,"$ 3.251,86",2023.05.01,Home
 PROD_110 ,,"$ 3.343,46",01/05/23,  office  
 PROD_102 ,argentina,"$ 2.422,81",01/05/23,Home
 PROD_108 ,usa,"$ 4.804,95",,Electronics
 PROD_102 ,ARG,"$ 1.155,51",2023.05.01,  office  
 PROD_105 ,ARG,"$ 3.803,51",05-01-2023,
 PROD_104 ,ARG,"$ 3.333,84",2023.05.01,ELECTRONICS
 PROD_105 ,ARG,"$ 1.648,85",May 1st 2023,ELECTRONICS
 PROD_109 ,ARG,"$ 2.406,60",May 1st 2023,
 PROD_100 ,Arg.,"$ 2.690,95",May 1st 2023,ELECTRONICS
 PROD_104 ,Arg.,"$ 802,34",2023.05.01,Home
 PROD_110 ,united states,"$ 1.419,47",May 1st 2023,Home
,u.s.a,"$ 4.905,92",05-01-2023,ELECTRONICS
 PROD_101 ,EE.UU,"$ 2.685,75",01/05/23,ELECTRONICS
 PROD_104 ,EE.UU,"$ 1.621,73",05-01-2023,Electronics
 PROD_100 ,,"$ 994,32",2023.05.01,Electronics
 PROD_107 ,Arg.,"$ 3.432,48",May 1st 2023,  office  
 PROD_107 ,u.s.a,"$ 4.446,36",2023.05.01,
 PROD_100 ,arg,"$ 2.047,76",2023.05.01,
,,"$ 1.817,59",01/05/23,Electronics
 PROD_100 ,USA,"$ 4.385,20",May 1st 2023,ELECTRONICS
 PROD_105 ,u.s.a,"$ 3.009,05",2023-05-01,
 PROD_104 ,ARG,"$ 1.570,44",2023.05.01,
 PROD_103 ,U.S.,"$ 2.747,83",2023-05-01,
 PROD_101 ,argentina,"$ 1.852,91",05-01-2023,Electronics
,united states,"$ 2.509,73",May 1st 2023,
 PROD_103 ,U.S.,"$ 4.830,90",2023.05.01,  office  
 PROD_108 ,ARG,"$ 1.324,81",05-01-2023,  office  
 PROD_104 ,USA,"$ 2.906,74",2023.05.01,ELECTRONICS
 PROD_101 ,Arg.,"$ 2.405,95",01/05/23,ELECTRONICS
 PROD_106 ,arg,"$ 2.341,57",2023.05.01,ELECTRONICS
 PROD_103 ,U.S.,"$ 2.587,36",2023.05.01,Electronics
 PROD_102 ,Arg.,"$ 1.449,93",May 1st 2023,  office  
,USA,"$ 4.981,62",May 1st 2023,
 PROD_107 ,,"$ 3.640,15",2023-05-01,  office  
 PROD_103 ,ARG,"$ 1.268,61",01/05/23,  office  
 PROD_100 ,ARG,"$ 168,55",2023.05.01,  office  
 PROD_102 ,Arg.,"$ 2.693,03",2023.05.01,Electronics
 PROD_108 ,EE.UU,"$ 3.945,26",,  office  
 PROD_107 ,u.s.a,"$ 4.153,77",05-01-2023,  office  
 PROD_104 ,U.S.,,May 1st 2023,ELECTRONICS
 PROD_100 ,USA,"$ 2.135,49",2023-05-01,  office  
 PROD_102 ,USA,"$ 4.531,54",2023-05-01,ELECTRONICS
 PROD_108 ,united states,"$ 4.889,04",2023-05-01,Home
 PROD_105 ,EE.UU,"$ 253,88",01/05/23,
 PROD_107 ,arg,"$ 1.326,04",05-01-2023,Home
,USA,"$ 2.442,36",2023.05.01,ELECTRONICS
 PROD_106 ,Arg.,"$ 3.766,40",2023.05.01,ELECTRONICS
 PROD_105 ,usa,"$ 2.968,72",2023-05-01,ELECTRONICS
 PROD_105 ,argentina,"$ 1.419,60",2023.05.01,
 PROD_109 ,EE.UU,"$ 3.969,15",2023.05.01,Home
 PROD_108 ,usa,"$ 3.119,03",May 1st 2023,ELECTRONICS
 PROD_105 ,usa,"$ 3.970,03",,ELECTRONICS
 PROD_104 ,Arg.,"$ 2.849,98",2023-05-01,  office  
 PROD_102 ,argentina,"$ 1.211,01",,ELECTRONICS
 PROD_105 ,USA,"$ 2.333,59",01/05/23,
 PROD_101 ,usa,"$ 4.107,80",05-01-2023,Electronics
 PROD_105 ,united states,"$ 1.568,67",2023.05.01,ELECTRONICS
 PROD_110 ,argentina,"$ 1.584,05",2023-05-01,  office  
,,"$ 4.553,76",2023-05-01,ELECTRONICS
 PROD_109 ,u.s.a,,2023-05-01,Home
 PROD_110 ,EE.UU,"$ 4.231,88",05-01-2023,
 PROD_108 ,argentina,"$ 1.716,23",2023-05-01,ELECTRONICS
,united states,"$ 3.034,37",05-01-2023,ELECTRONICS
 PROD_104 ,Arg.,"$ 4.938,58",,Electronics
 PROD_101 ,,"$ 4.261,13",,Home
 PROD_103 ,U.S.,"$ 2.577,26",05-01-2023,ELECTRONICS
,arg,"$ 3.587,00",2023-05-01,Home
 PROD_110 ,U.S.,"$ 2.134,86",2023-05-01,Home
 PROD_106 ,usa,"$ 190,83",2023-05-01,ELECTRONICS
 PROD_107 ,U.S.,"$ 4.580,53",2023-05-01,ELECTRONICS
 PROD_100 ,u.s.a,"$ 384,57",05-01-2023,Electronics
 PROD_107 ,ARG,"$ 3.648,95",05-01-2023,
 PROD_104 ,arg,"$ 4.642,79",2023-05-01,Home
 PROD_100 ,EE.UU,"$ 2.929,44",May 1st 2023,ELECTRONICS
 PROD_106 ,EE.UU,,05-01-2023,  office  
 PROD_104 ,arg,"$ 2.617,73",2023-05-01,
 PROD_107 ,U.S.,"$ 4.504,87",01/05/23,ELECTRONICS
,ARG,"$ 3.761,15",05-01-2023,Home
 PROD_109 ,U.S.,"$ 4.051,35",2023.05.01,Electronics
 PROD_105 ,argentina,"$ 4.600,33",May 1st 2023,  office  
 PROD_106 ,arg,"$ 2.933,08",May 1st 2023,
 PROD_109 ,,"$ 4.485,34",05-01-2023,ELECTRONICS
 PROD_109 ,argentina,"$ 2.388,58",May 1st 2023,
 PROD_104 ,U.S.,"$ 2.636,95",2023.05.01,Home
 PROD_105 ,united states,"$ 4.982,01",2023-05-01,  office  
,U.S.,"$ 455,16",05-01-2023,Electronics
 PROD_100 ,EE.UU,"$ 1.400,93",May 1st 2023,
 PROD_101 ,ARG,,05-01-2023,Electronics
 PROD_104 ,USA,"$ 4.786,65",2023.05.01,
 PROD_105 ,,"$ 675,47",May 1st 2023,  office  
 PROD_109 ,,"$ 1.353,01",2023-05-01,  office  
 PROD_103 ,U.S.,"$ 1.784,46",,ELECTRONICS
 PROD_103 ,U.S.,"$ 2.048,36",05-01-2023,
 PROD_100 ,arg,"$ 3.974,54",05-01-2023,  office  
 PROD_108 ,ARG,"$ 772,37",05-01-2023,ELECTRONICS
,united states,"$ 3.822,44",01/05/23,Home
 PROD_109 ,EE.UU,"$ 2.209,62",01/05/23,  office  
 PROD_108 ,united states,"$ 932,92",2023-05-01,
,arg,"$ 1.623,70",01/05/23,  office  
 PROD_103 ,,"$ 4.048,37",01/05/23,  office  
 PROD_109 ,USA,"$ 287,73",05-01-2023,
 PROD_101 ,EE.UU,"$ 4.428,11",2023.05.01,  office  
 PROD_105 ,argentina,"$ 3.083,71",2023-05-01,  office  
 PROD_100 ,united states,"$ 3.028,10",May 1st 2023,
 PROD_102 ,USA,"$ 1.133,97",,Electronics
 PROD_110 ,united states,"$ 2.145,91",2023.05.01,ELECTRONICS
 PROD_106 ,ARG,,2023.05.01,
,,"$ 1.284,63",05-01-2023,Electronics
 PROD_108 ,usa,,2023.05.01,Electronics
,,"$ 3.550,64",2023.05.01,Home
 PROD_110 ,,"$ 546,55",05-01-2023,
 PROD_103 ,ARG,"$ 4.180,93",May 1st 2023,Electronics
 PROD_108 ,argentina,"$ 3.022,63",2023-05-01,Electronics
 PROD_103 ,USA,"$ 2.748,53",01/05/23,Electronics
,USA,"$ 751,50",05-01-2023,  office  
 PROD_100 ,ARG,"$ 2.530,39",2023-05-01,  office  
 PROD_106 ,Arg.,"$ 3.933,18",01/05/23,Home
 PROD_101 ,united states,"$ 2.624,45",2023-05-01,Electronics
 PROD_105 ,Arg.,"$ 1.036,03",01/05/23,
,argentina,"$ 1.675,81",01/05/23,Home
 PROD_108 ,,"$ 1.433,12",2023.05.01,Home
 PROD_105 ,argentina,"$ 4.201,40",05-01-2023,Home
 PROD_102 ,ARG,"$ 1.744,25",,
 PROD_100 ,USA,"$ 4.825,55",2023-05-01,ELECTRONICS
 PROD_110 ,Arg.,,2023.05.01,Home
 PROD_101 ,u.s.a,"$ 3.728,32",2023.05.01,  office  
 PROD_102 ,EE.UU,"$ 1.260,10",2023-05-01,  office  
 PROD_107 ,EE.UU,"$ 790,05",2023.05.01,
 PROD_101 ,ARG,"$ 4.624,97",01/05/23,
,usa,"$ 779,20",,  office  
,U.S.,"$ 1.792,67",05-01-2023,Electronics
 PROD_106 ,united states,"$ 1.498,90",01/05/23,
 PROD_103 ,,"$ 459,16",05-01-2023,Home
 PROD_101 ,U.S.,"$ 2.530,91",05-01-2023,  office  
 PROD_106 ,ARG,"$ 1.243,64",2023.05.01,Home
 PROD_106 ,u.s.a,"$ 242,57",2023.05.01,  office  
 PROD_102 ,U.S.,"$ 789,50",2023-05-01,
,ARG,"$ 4.084,27",,ELECTRONICS
 PROD_109 ,united states,"$ 1.202,94",01/05/23,Electronics
 PROD_105 ,u.s.a,,2023.05.01,
 PROD_100 ,united states,"$ 4.906,75",,  office  
 PROD_100 ,,"$ 3.171,83",2023.05.01,
 PROD_103 ,argentina,"$ 3.133,64",2023.05.01,Home
 PROD_101 ,,"$ 257,33",05-01-2023,ELECTRONICS
 PROD_109 ,usa,"$ 3.720,78",01/05/23,  office  
 PROD_105 ,,"$ 1.708,05",2023.05.01,ELECTRONICS
 PROD_106 ,arg,"$ 4.723,35",2023-05-01,
 PROD_110 ,usa,"$ 4.799,17",05-01-2023,  office  
 PROD_107 ,u.s.a,,01/05/23,
 PROD_110 ,Arg.,"$ 3.321,13",2023-05-01,Home
 PROD_102 ,arg,"$ 2.577,07",2023-05-01,Home
 PROD_103 ,ARG,"$ 1.014,78",2023-05-01,  office  
 PROD_105 ,EE.UU,"$ 4.308,32",May 1st 2023,ELECTRONICS
 PROD_104 ,united states,"$ 1.119,75",01/05/23,Home
 PROD_105 ,USA,"$ 2.370,66",05-01-2023,ELECTRONICS
 PROD_104 ,USA,"$ 3.311,17",01/05/23,Electronics
 PROD_107 ,u.s.a,"$ 807,40",05-01-2023,ELECTRONICS
,u.s.a,,05-01-2023,
 PROD_110 ,,"$ 1.085,89",01/05/23,
 PROD_100 ,,"$ 3.484,60",2023.05.01,
 PROD_108 ,USA,"$ 179,07",2023-05-01,Home
 PROD_101 ,U.S.,"$ 4.900,07",2023-05-01,ELECTRONICS
 PROD_102 ,argentina,"$ 4.929,21",2023-05-01,Home
 PROD_102 ,USA,"$ 702,83",05-01-2023,
 PROD_105 ,u.s.a,"$ 2.596,74",2023.05.01,
 PROD_100 ,Arg.,"$ 2.061,74",2023.05.01,
 PROD_103 ,EE.UU,"$ 3.564,34",05-01-2023,
 PROD_100 ,ARG,"$ 2.309,15",05-01-2023,
 PROD_108 ,EE.UU,"$ 1.247,91",2023-05-01,Electronics
 PROD_101 ,,"$ 2.275,63",2023.05.01,ELECTRONICS
 PROD_103 ,arg,"$ 2.147,16",,Electronics
,,"$ 2.999,89",05-01-2023,
 PROD_103 ,EE.UU,"$ 2.138,12",05-01-2023,Home
 PROD_100 ,USA,"$ 613,19",2023-05-01,Electronics
 PROD_101 ,ARG,"$ 935,37",2023-05-01,ELECTRONICS
 PROD_109 ,ARG,"$ 3.244,30",2023-05-01,Home
 PROD_104 ,,"$ 4.205,69",2023.05.01,
 PROD_101 ,united states,"$ 3.229,54",2023.05.01,  office  
 PROD_107 ,u.s.a,"$ 479,44",01/05/23,
 PROD_105 ,U.S.,"$ 3.083,58",05-01-2023,Electronics
 PROD_102 ,USA,"$ 4.064,28",May 1st 2023,
 PROD_107 ,EE.UU,"$ 2.175,66",05-01-2023,Home
 PROD_109 ,arg,,2023-05-01,
 PROD_109 ,ARG,"$ 3.138,00",01/05/23,Electronics
 PROD_109 ,,"$ 2.323,82",May 1st 2023,
 PROD_105 ,u.s.a,"$ 1.929,16",05-01-2023,
 PROD_105 ,u.s.a,"$ 1.615,44",2023-05-01,
 PROD_107 ,,"$ 2.920,90",05-01-2023,Home
 PROD_108 ,usa,"$ 929,80",,Electronics
 PROD_100 ,usa,"$ 3.612,10",2023-05-01,Electronics
 PROD_105 ,u.s.a,"$ 664,03",2023.05.01,ELECTRONICS
 PROD_103 ,argentina,"$ 2.925,75",,ELECTRONICS
 PROD_107 ,U.S.,"$ 531,37",2023-05-01,ELECTRONICS
 PROD_102 ,u.s.a,"$ 1.199,12",05-01-2023,
 PROD_106 ,u.s.a,"$ 2.950,96",May 1st 2023,Electronics
 PROD_106 ,argentina,"$ 533,61",05-01-2023,
 PROD_105 ,u.s.a,"$ 983,89",May 1st 2023,
 PROD_100 ,ARG,"$ 4.449,40",2023.05.01,Electronics
 PROD_100 ,Arg.,"$ 4.012,06",05-01-2023,Home
 PROD_110 ,USA,"$ 1.839,88",May 1st 2023,Home
 PROD_103 ,united states,"$ 465,74",01/05/23,ELECTRONICS
 PROD_101 ,united states,"$ 2.441,25",05-01-2023,  office  
 PROD_110 ,ARG,"$ 3.677,22",2023-05-01,  office  
 PROD_101 ,USA,"$ 4.167,25",2023-05-01,Home
 PROD_104 ,u.s.a,"$ 3.954,86",,  office  
 PROD_107 ,usa,"$ 469,47",05-01-2023,
 PROD_109 ,u.s.a,"$ 4.635,88",2023.05.01,  office  
 PROD_110 ,USA,"$ 373,72",2023.05.01,Home
 PROD_104 ,Arg.,"$ 471,43",01/05/23,
 PROD_110 ,U.S.,"$ 1.794,64",2023-05-01,Home
 PROD_104 ,U.S.,"$ 1.866,01",2023-05-01,ELECTRONICS
,united states,"$ 3.160,40",,  office  
 PROD_100 ,usa,,2023-05-01,
 PROD_108 ,argentina,,01/05/23,  office  
 PROD_102 ,EE.UU,"$ 1.985,95",,
 PROD_101 ,,"$ 508,58",01/05/23,
 PROD_108 ,,"$ 4.186,02",01/05/23,Electronics
 PROD_108 ,united states,"$ 3.749,27",01/05/23,  office  
 PROD_105 ,usa,"$ 4.199,48",01/05/23,
 PROD_109 ,united states,"$ 2.314,76",May 1st 2023,
,united states,"$ 4.167,21",May 1st 2023,
 PROD_103 ,argentina,"$ 186,43",01/05/23,ELECTRONICS
 PROD_100 ,usa,"$ 3.201,65",2023.05.01,
 PROD_107 ,united states,"$ 4.456,58",01/05/23,ELECTRONICS
 PROD_110 ,u.s.a,"$ 2.320,01",May 1st 2023,  office  
 PROD_101 ,u.s.a,"$ 2.274,82",05-01-2023,Home
 PROD_107 ,Arg.,"$ 104,86",05-01-2023,
 PROD_101 ,ARG,"$ 4.488,14",May 1st 2023,Home
 PROD_107 ,ARG,"$ 2.190,78",2023-05-01,
 PROD_104 ,argentina,"$ 151,11",2023-05-01,
 PROD_110 ,EE.UU,,May 1st 2023,Home
 PROD_106 ,ARG,"$ 1.738,05",May 1st 2023,
 PROD_108 ,,"$ 1.465,07",2023.05.01,Home
 PROD_104 ,USA,"$ 3.261,38",2023.05.01,Home
 PROD_104 ,usa,"$ 1.512,54",01/05/23,Electronics
,ARG,,05-01-2023,  office  
 PROD_110 ,U.S.,"$ 754,07",2023.05.01,  office  
 PROD_107 ,USA,"$ 1.108,36",2023-05-01,  office  
,ARG,"$ 3.089,47",,
 PROD_101 ,arg,"$ 2.957,75",01/05/23,Electronics
 PROD_103 ,argentina,"$ 3.805,97",,
 PROD_110 ,Arg.,"$ 1.547,72",05-01-2023,ELECTRONICS
 PROD_107 ,u.s.a,"$ 2.633,95",May 1st 2023,Electronics
 PROD_107 ,argentina,"$ 3.371,78",01/05/23,
,ARG,"$ 4.607,22",2023-05-01,Home
 PROD_109 ,Arg.,"$ 1.987,33",May 1st 2023,  office  
 PROD_100 ,usa,"$ 4.747,53",01/05/23,
 PROD_103 ,u.s.a,"$ 1.056,67",05-01-2023,ELECTRONICS
 PROD_108 ,ARG,"$ 376,61",2023.05.01,ELECTRONICS
,USA,"$ 3.863,32",05-01-2023,Electronics
 PROD_106 ,U.S.,"$ 3.704,64",2023-05-01,ELECTRONICS
,Arg.,"$ 179,83",May 1st 2023,Home
 PROD_101 ,U.S.,"$ 3.631,27",May 1st 2023,Electronics
,,"$ 4.807,42",2023-05-01,
 PROD_103 ,arg,"$ 2.239,01",2023.05.01,ELECTRONICS
 PROD_104 ,argentina,"$ 2.302,61",,ELECTRONICS
 PROD_100 ,arg,"$ 4.331,39",2023-05-01,ELECTRONICS
,argentina,"$ 4.505,92",01/05/23,  office  
 PROD_107 ,united states,"$ 1.178,26",May 1st 2023,Electronics
 PROD_106 ,Arg.,"$ 3.725,20",01/05/23,ELECTRONICS
 PROD_106 ,,"$ 1.511,17",2023.05.01,
 PROD_107 ,Arg.,"$ 734,94",2023.05.01,  office  
 PROD_110 ,arg,"$ 1.868,28",01/05/23,
,Arg.,"$ 2.750,42",2023-05-01,Home
 PROD_110 ,U.S.,,01/05/23,Electronics
,united states,"$ 2.110,49",01/05/23,  office  
 PROD_105 ,u.s.a,"$ 4.338,62",2023.05.01,
,U.S.,"$ 721,72",01/05/23,  office  
 PROD_110 ,EE.UU,"$ 4.714,82",01/05/23,ELECTRONICS
 PROD_102 ,Arg.,"$ 3.315,31",2023.05.01,
,USA,"$ 4.027,60",2023.05.01,ELECTRONICS
 PROD_101 ,,"$ 2.683,48",05-01-2023,
 PROD_110 ,u.s.a,"$ 4.773,22",,  office  
 PROD_109 ,ARG,"$ 4.946,74",2023-05-01,  office  
 PROD_103 ,Arg.,"$ 2.205,13",2023.05.01,
,u.s.a,"$ 3.582,23",2023-05-01,ELECTRONICS
 PROD_103 ,arg,"$ 2.507,89",01/05/23,Electronics
 PROD_107 ,,"$ 2.939,17",2023.05.01,Home
 PROD_104 ,ARG,"$ 1.870,76",01/05/23,Electronics
,ARG,"$ 310,61",2023-05-01,
 PROD_103 ,ARG,"$ 1.897,35",,  office  
 PROD_106 ,ARG,"$ 3.584,95",2023-05-01,
 PROD_105 ,,"$ 3.688,89",May 1st 2023,
 PROD_110 ,argentina,"$ 2.223,40",2023.05.01,Electronics
 PROD_107 ,united states,"$ 648,07",2023.05.01,Home
 PROD_102 ,united states,"$ 1.983,81",2023-05-01,
 PROD_102 ,,"$ 401,83",05-01-2023,ELECTRONICS
 PROD_104 ,ARG,"$ 4.920,05",May 1st 2023,ELECTRONICS
 PROD_107 ,usa,"$ 2.997,99",05-01-2023,
 PROD_103 ,usa,"$ 2.634,35",2023.05.01,
 PROD_104 ,EE.UU,"$ 4.579,49",2023.05.01,
 PROD_106 ,,"$ 4.773,89",2023.05.01,ELECTRONICS
 PROD_109 ,U.S.,,01/05/23,ELECTRONICS
 PROD_109 ,united states,,May 1st 2023,
 PROD_109 ,EE.UU,"$ 1.294,67",2023-05-01,Electronics
 PROD_102 ,U.S.,"$ 313,22",01/05/23,Home
 PROD_100 ,u.s.a,"$ 2.325,65",2023.05.01,
,USA,"$ 2.666,13",05-01-2023,
 PROD_103 ,USA,"$ 3.547,44",May 1st 2023,  office  
 PROD_105 ,U.S.,"$ 102,40",01/05/23,ELECTRONICS
 PROD_109 ,united states,"$ 2.107,82",May 1st 2023,ELECTRONICS
 PROD_103 ,usa,"$ 627,28",05-01-2023,
 PROD_108 ,arg,"$ 1.066,53",05-01-2023,Electronics
 PROD_109 ,usa,,2023-05-01,  office  
 PROD_101 ,EE.UU,"$ 1.183,11",05-01-2023,Home
 PROD_101 ,EE.UU,"$ 3.464,70",01/05/23,  office  
 PROD_101 ,argentina,"$ 3.325,72",2023.05.01,Home
 PROD_102 ,USA,"$ 1.625,54",01/05/23,Home
 PROD_101 ,united states,,05-01-2023,Electronics
 PROD_101 ,u.s.a,,2023-05-01,
 PROD_103 ,EE.UU,"$ 3.601,18",,  office  
 PROD_109 ,,"$ 2.189,80",,Home
 PROD_109 ,arg,"$ 2.910,83",May 1st 2023,
 PROD_104 ,usa,"$ 709,10",2023.05.01,  office  
 PROD_105 ,u.s.a,,01/05/23,Electronics
 PROD_107 ,Arg.,"$ 2.394,43",,
 PROD_103 ,USA,"$ 2.732,56",May 1st 2023,Home
 PROD_109 ,,"$ 840,95",05-01-2023,Electronics
 PROD_110 ,U.S.,"$ 1.370,56",2023.05.01,Home
 PROD_102 ,arg,"$ 2.995,35",,ELECTRONICS
 PROD_106 ,USA,"$ 2.314,86",05-01-2023,ELECTRONICS
 PROD_109 ,usa,,01/05/23,Home
 PROD_105 ,USA,"$ 4.801,84",May 1st 2023,  office  
 PROD_104 ,USA,,01/05/23,Electronics
 PROD_103 ,ARG,"$ 4.480,25",2023.05.01,Electronics
